category,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,sensor22,sensor23,sensor24,sensor25,sensor26,sensor27,sensor28,sensor29,sensor30,sensor31,sensor32,sensor33,sensor34,sensor35,sensor36,sensor37,sensor38,sensor39,sensor40,sensor41,sensor42,sensor43,sensor44,sensor45,sensor46,sensor47,sensor48,sensor49,sensor50,sensor51,sensor52,sensor53,sensor54,sensor55,sensor56,sensor57,sensor58,sensor59,sensor60,sensor61,sensor62,sensor63,sensor64,sensor65,sensor66
coffee,14444.2,14449.0,13902.3,13903.3,13894.5,16954.8,16954.7,16958.2,15571.0,15570.9,15571.4,17807.5,17801.1,17806.6,19944.0,19942.4,24934.0,24897.2,7315.4,7315.1,7315.1,7576.7,7577.8,7580.5,24900.4,24899.5,24868.4,56869.7,56914.9,56941.1,17684.5,17686.8,38735.6,38751.9,49264.4,49281.1,49247.6,98729.4,98645.0,98813.0,123483.3,123288.8,123566.6,81693.6,81784.6,81808.8,97944.9,97941.7,1738048.8,1698141.0,47027.9,47005.4,47000.0,17636.9,17610.4,17636.9,1092.6,1092.6,1092.5,4928.5,4932.4,4934.2,29712.7,29729.4,28.309999,46.990002
coffee,14446.4,14435.4,13879.5,13886.4,13885.3,16940.2,16922.3,16939.0,15567.1,15566.0,15571.5,17784.6,17777.6,17772.6,19944.0,19941.0,24928.1,24895.7,7316.2,7314.5,7315.5,7576.4,7577.1,7580.2,24904.0,24894.7,24892.0,56944.9,56902.1,56934.8,17687.7,17688.2,38749.4,38765.7,49262.9,49220.1,49230.5,98690.8,98563.3,98917.3,123041.4,123318.2,123250.5,81672.9,81706.0,81743.0,97694.7,97890.1,1712551.0,1757546.4,46977.5,46871.0,46985.5,17624.8,17635.9,17623.7,1092.6,1092.6,1092.5,4928.2,4931.8,4934.1,29712.7,29734.5,28.309999,46.869999
coffee,14441.6,14437.2,13875.2,13886.1,13874.8,16908.5,16903.5,16905.1,15562.8,15568.8,15563.0,17777.6,17779.9,17781.0,19941.0,19940.0,24931.9,24908.5,7315.0,7313.7,7315.3,7576.9,7578.1,7580.3,24909.5,24902.1,24879.5,56864.6,56902.7,56894.2,17691.5,17685.5,38741.3,38776.4,49174.9,49221.3,49225.0,98758.9,98616.4,98965.9,123231.3,123250.5,122796.4,81612.9,81995.5,81898.4,97693.1,97855.5,1657944.2,1737541.6,47032.4,47045.8,47035.5,17634.1,17637.3,17639.6,1092.6,1092.5,1092.6,4928.8,4933.2,4935.4,29729.0,29750.1,28.309999,46.919998
coffee,14449.7,14442.7,13879.9,13879.9,13885.6,16952.1,16949.9,16958.5,15566.3,15568.7,15568.5,17806.1,17800.8,17808.0,19936.5,19948.5,24901.8,24877.4,7316.9,7315.5,7315.6,7580.1,7580.5,7580.6,24915.0,24911.1,24909.9,56864.6,56876.3,56929.9,17688.0,17681.8,38777.6,38737.5,49310.3,49254.8,49258.0,98859.8,99045.8,98803.1,123478.2,123203.2,123448.7,81980.8,81941.3,81940.2,98241.8,97834.5,1774836.8,1742882.5,47041.5,47038.1,47050.8,17634.1,17632.4,17639.8,1092.6,1092.6,1092.5,4930.5,4933.1,4935.6,29723.3,29722.4,28.290001,46.980000
coffee,14438.6,14448.6,13876.4,13879.0,13884.2,16958.2,16962.4,16963.4,15569.4,15572.2,15566.5,17816.1,17810.2,17813.6,19947.8,19953.7,24921.3,24896.4,7315.4,7314.9,7316.3,7580.4,7580.9,7584.7,24903.5,24890.8,24898.2,56850.1,56828.4,56800.2,17687.3,17689.4,38765.0,38754.8,49252.5,49233.3,49291.9,98590.2,98784.3,99020.3,122924.5,123072.0,122927.0,81510.0,81499.9,81581.0,97836.1,97735.7,1718731.1,1761967.6,47008.7,47096.1,47077.8,17638.4,17636.9,17634.3,1092.6,1092.6,1092.6,4930.3,4933.3,4936.6,29725.6,29721.5,28.320000,46.930000
coffee,14445.8,14441.6,13881.8,13874.6,13869.2,16978.4,16969.5,16982.6,15571.6,15565.0,15571.5,17819.9,17817.6,17823.0,19928.8,19945.6,24918.5,24885.2,7314.1,7314.9,7313.8,7583.3,7586.2,7587.1,24877.6,24871.3,24849.0,56830.0,56805.1,56826.2,17678.9,17683.6,38737.8,38729.2,49245.8,49150.9,49220.9,98658.9,98574.7,98870.5,122875.0,122934.7,122806.5,81186.2,81264.9,81252.2,97824.9,97796.7,1684686.2,1741862.6,47022.1,47132.6,47095.8,17640.0,17631.6,17634.8,1092.6,1092.5,1092.5,4931.1,4934.3,4937.2,29731.9,29744.6,28.320000,46.840000
coffee,14448.9,14446.3,13869.7,13870.1,13889.7,16991.5,16995.2,16990.1,15570.9,15573.7,15562.9,17827.1,17813.3,17815.4,19933.5,19941.1,24922.0,24877.3,7316.2,7315.5,7315.0,7588.9,7588.7,7592.6,24860.9,24870.6,24861.9,56760.6,56849.1,56756.2,17691.7,17682.4,38720.1,38800.2,49190.7,49260.9,49151.7,98667.1,98989.8,98909.1,123270.9,122682.4,122972.8,81179.5,81313.8,81201.1,97998.1,98115.4,1764055.9,1714030.1,47097.3,47050.1,47027.9,17637.9,17638.4,17642.5,1092.6,1092.6,1092.5,4929.9,4933.4,4936.0,29731.3,29720.1,28.309999,46.779999
coffee,14446.1,14447.5,13867.0,13871.3,13865.4,16961.9,16967.6,16963.0,15562.8,15559.9,15560.4,17812.3,17813.7,17816.2,19934.3,19949.7,24928.9,24886.2,7316.9,7316.5,7316.6,7588.6,7592.2,7593.2,24866.6,24880.9,24858.3,56751.9,56776.8,56808.6,17691.2,17681.2,38782.3,38748.6,49136.6,49154.5,49091.8,98858.2,98877.1,98821.2,122672.3,123388.5,122890.2,81108.1,81331.1,81307.2,97796.7,97801.6,1705926.4,1753405.4,47074.9,47056.0,47098.2,17640.4,17636.4,17646.2,1092.6,1092.5,1092.6,4931.0,4934.7,4936.8,29718.8,29716.5,28.309999,46.790001
coffee,14449.6,14448.8,13872.2,13872.0,13871.0,16971.1,16969.7,16976.2,15556.9,15562.2,15560.9,17808.5,17807.8,17804.1,19938.0,19932.3,24907.6,24908.1,7316.1,7316.2,7314.8,7589.3,7594.6,7593.3,24884.3,24866.4,24866.9,56797.5,56706.4,56792.8,17682.3,17686.8,38782.1,38742.7,49233.3,49207.4,49194.6,98933.8,98981.5,99152.3,123156.1,123066.9,122885.1,81369.5,81406.2,81481.5,97915.1,97717.2,1805517.0,1721215.5,47038.9,47106.2,47039.6,17630.5,17639.6,17633.2,1092.6,1092.5,1092.5,4929.5,4933.4,4935.9,29714.6,29727.8,28.320000,46.840000
coffee,14438.6,14446.6,13874.8,13862.5,13860.2,16952.9,16955.8,16956.7,15561.0,15564.3,15557.3,17801.5,17799.2,17803.9,19948.0,19936.5,24925.9,24892.4,7318.4,7316.3,7315.5,7591.0,7591.4,7594.3,24915.4,24912.0,24903.0,56739.7,56806.1,56790.1,17681.7,17686.6,38777.9,38769.4,49266.4,49295.6,49307.1,98858.2,99079.6,99182.9,123278.6,123491.0,123286.2,81625.8,81675.1,81776.2,97625.8,97696.3,1744414.6,1743903.6,47021.8,47082.1,47041.5,17634.7,17638.2,17627.2,1092.6,1092.6,1092.5,4929.4,4932.9,4935.8,29701.8,29722.0,28.290001,46.849998
coffee,14448.4,14438.3,13852.1,13853.3,13855.3,16942.3,16939.1,16939.2,15559.1,15562.1,15559.7,17796.4,17802.4,17793.6,19943.8,19941.1,24901.3,24896.5,7315.8,7315.7,7315.0,7589.0,7591.1,7593.4,24916.1,24901.7,24890.0,56732.4,56731.9,56788.5,17675.0,17683.6,38745.2,38748.4,49209.9,49231.7,49222.9,98819.6,99025.2,98928.9,123153.5,123059.3,123503.8,81628.0,81586.6,81515.6,97814.4,97976.4,1695964.1,1752373.1,47027.5,47068.3,47043.6,17633.9,17636.0,17635.7,1092.6,1092.6,1092.6,4929.8,4933.0,4936.7,29715.1,29720.7,28.309999,46.830002
coffee,14445.2,14439.1,13867.5,13855.8,13862.1,16951.5,16947.7,16954.5,15558.7,15559.7,15559.9,17804.5,17801.1,17802.7,19951.4,19939.6,24924.7,24898.1,7318.8,7315.2,7317.1,7593.8,7593.0,7596.2,24904.4,24893.2,24899.7,56695.3,56793.9,56730.8,17684.1,17687.1,38738.0,38770.4,49120.4,49125.1,49147.4,98912.4,98981.5,98649.9,123281.1,122962.6,123137.0,81397.9,81606.2,81616.8,97793.5,98001.4,1745437.4,1745949.2,47039.6,47001.9,47041.1,17632.8,17632.1,17631.3,1092.6,1092.5,1092.6,4930.0,4933.6,4935.5,29717.2,29712.8,28.320000,46.900002
coffee,14443.2,14440.8,13858.4,13843.1,13849.5,16956.0,16952.7,16957.2,15559.4,15562.5,15556.6,17807.1,17801.9,17802.7,19936.7,19939.3,24922.1,24887.9,7318.6,7317.7,7316.3,7595.5,7596.1,7597.8,24900.7,24877.8,24887.6,56720.2,56723.5,56754.1,17676.0,17680.7,38749.2,38776.4,49188.7,49208.7,49219.1,98774.4,99065.6,98976.6,123221.1,123161.2,122804.0,81412.9,81458.6,81661.1,97746.9,97957.8,1746461.5,1712551.0,47060.3,47052.7,47050.1,17638.4,17628.9,17641.4,1092.6,1092.6,1092.5,4929.2,4933.0,4935.2,29728.8,29721.5,28.309999,46.930000
coffee,14447.6,14444.4,13846.1,13837.2,13839.3,16955.3,16937.3,16936.8,15557.5,15552.9,15557.3,17792.0,17793.8,17795.7,19934.8,19928.9,24917.1,24897.0,7318.9,7316.7,7319.0,7595.9,7598.0,7600.1,24924.6,24920.6,24912.9,56732.4,56710.2,56701.8,17687.8,17686.6,38762.6,38801.6,49175.7,49269.3,49269.3,99150.7,99094.5,98849.9,123391.1,123208.4,123446.1,81793.6,81775.1,81966.7,97948.1,97890.1,1754438.8,1722211.4,47104.9,47035.2,47080.1,17640.3,17634.2,17638.8,1092.6,1092.6,1092.5,4929.2,4933.5,4936.0,29706.7,29739.5,28.309999,46.980000
coffee,14440.5,14445.6,13851.3,13837.9,13834.8,16946.5,16950.9,16948.3,15560.2,15558.7,15556.4,17811.7,17817.8,17811.4,19935.0,19936.7,24927.1,24894.7,7320.4,7320.5,7318.9,7595.5,7597.9,7599.1,24958.6,24933.8,24944.2,56709.1,56779.0,56741.3,17681.7,17687.9,38762.1,38739.8,49167.3,49163.3,49209.1,99235.0,99055.7,99131.7,123417.9,123320.7,123360.4,81944.7,82016.4,82100.2,98067.6,98102.4,1698625.4,1736021.5,47146.0,47127.1,47140.2,17639.8,17641.4,17637.6,1092.6,1092.6,1092.5,4930.7,4934.6,4937.3,29730.2,29744.8,28.309999,46.980000
coffee,14443.8,14441.0,13838.3,13838.5,13845.5,16998.8,16997.3,16997.3,15556.8,15555.5,15559.8,17833.0,17823.5,17825.6,19932.9,19969.0,24927.1,24890.3,7319.4,7319.0,7319.9,7596.1,7599.4,7600.1,24953.4,24951.9,24942.0,56730.2,56742.4,56713.4,17689.5,17686.6,38761.8,38768.8,49211.3,49294.0,49320.0,99165.5,99033.5,99040.9,123809.6,123228.8,123171.4,82029.4,81994.4,82109.3,97949.7,97776.6,1740843.9,1689706.6,47116.1,47092.8,47104.9,17633.7,17628.2,17637.6,1092.6,1092.5,1092.5,4930.4,4934.3,4936.3,29725.3,29708.6,28.309999,46.919998
coffee,14440.6,14442.3,13829.0,13842.0,13830.3,16986.3,16994.4,16988.1,15558.4,15542.7,15557.1,17828.3,17827.2,17829.6,19946.4,19934.8,24929.4,24882.1,7319.1,7319.1,7318.1,7600.3,7600.1,7602.1,24939.0,24929.9,24932.3,56614.6,56703.4,56740.8,17679.5,17683.4,38727.4,38731.0,49317.5,49252.1,49387.6,98817.9,98959.3,99182.9,123131.9,123305.4,123341.2,81674.0,81920.4,81883.8,98093.5,97869.1,1702998.5,1721713.4,47059.9,47105.5,47120.2,17633.2,17634.9,17636.2,1092.6,1092.6,1092.6,4930.5,4933.4,4936.1,29723.8,29711.6,28.309999,46.759998
coffee,14451.5,14443.1,13831.4,13836.0,13823.3,16973.2,16955.3,16963.7,15558.0,15561.3,15554.2,17797.1,17801.4,17803.4,19931.4,19939.0,24923.2,24891.5,7320.7,7319.4,7319.3,7599.5,7602.2,7604.9,24949.6,24995.8,24935.9,56658.3,56645.9,56626.2,17681.6,17678.1,38741.8,38745.2,49265.6,49330.0,49317.5,99059.0,99028.5,99168.9,123453.8,123735.0,123283.7,81975.2,81959.9,82017.6,97913.5,97870.8,1769298.4,1744414.6,47065.2,47124.9,47063.7,17635.5,17631.9,17626.5,1092.6,1092.5,1092.5,4929.7,4932.7,4935.6,29704.7,29730.3,28.309999,46.720001
coffee,14438.3,14445.1,13810.0,13807.4,13811.5,16943.2,16940.8,16942.9,15550.7,15549.7,15550.8,17790.4,17797.9,17789.0,19939.6,19942.4,24920.8,24898.4,7321.5,7316.5,7321.1,7601.9,7604.9,7606.4,24948.5,24967.4,24925.5,56687.5,56583.1,56651.0,17691.0,17674.0,38741.3,38746.5,49231.7,49315.3,49327.5,98675.3,98932.1,98915.7,123012.2,123343.8,123423.1,81955.4,81972.4,81776.2,97976.4,98080.6,1723707.2,1755473.4,47057.2,47038.9,47058.8,17629.7,17628.7,17631.6,1092.6,1092.5,1092.5,4928.7,4932.9,4935.1,29709.9,29736.4,28.309999,46.799999
coffee,14442.7,14446.5,13827.3,13820.5,13820.5,16929.0,16929.4,16938.3,15551.7,15551.8,15549.5,17790.0,17787.0,17788.4,19928.9,19934.6,24920.6,24900.6,7319.4,7319.0,7319.2,7605.0,7607.2,7608.4,24948.5,24922.3,24933.8,56604.1,56601.9,56611.1,17681.6,17683.5,38757.9,38770.2,49265.2,49416.6,49208.3,99163.9,99078.0,99021.9,123483.3,123305.4,123485.8,81806.6,81768.3,81919.3,97974.7,97941.7,1722211.4,1719227.4,47030.9,47080.8,47050.4,17631.0,17635.4,17634.8,1092.6,1092.5,1092.5,4928.9,4932.5,4935.1,29724.4,29712.5,28.330000,46.930000
coffee,14443.7,14445.9,13817.5,13822.6,13825.3,16918.8,16918.7,16916.1,15552.1,15556.4,15551.4,17786.8,17790.2,17785.3,19948.6,19937.2,24922.2,24906.7,7319.9,7319.5,7320.9,7605.9,7608.5,7611.1,24937.6,24939.6,24922.8,56584.1,56565.3,56293.9,17675.7,17677.5,38794.7,38753.3,49277.2,49272.3,49239.7,98843.4,99003.0,99474.9,123004.6,123203.2,123348.9,81474.8,81540.7,81564.8,97784.7,97971.5,1702024.8,1746461.5,47061.8,47029.0,47046.5,17629.0,17627.2,17631.7,1092.6,1092.5,1092.5,4928.4,4932.9,4934.6,29706.3,29717.7,28.309999,47.070000
coffee,14443.4,14444.9,13811.3,13806.7,13817.8,16913.0,16911.2,16917.1,15549.7,15555.4,15547.9,17794.1,17796.4,17794.9,19943.4,19934.2,24922.8,24892.9,7320.6,7321.7,7320.7,7607.1,7610.2,7611.9,24932.2,24924.1,24885.5,56621.1,56547.8,56686.4,17676.8,17675.2,38777.9,38770.9,49302.8,49325.5,49275.6,98861.4,99323.7,99079.6,123506.4,123488.4,123310.5,81588.8,81574.3,82167.2,97869.1,97822.5,1739826.6,1743903.6,47121.9,47127.9,47098.2,17637.0,17638.4,17637.6,1092.6,1092.6,1092.5,4930.6,4933.9,4937.5,29718.8,29721.5,28.320000,47.160000
coffee,14443.1,14445.6,13821.9,13817.8,13827.9,16948.2,16945.7,16951.4,15551.1,15551.5,15554.4,17812.0,17819.9,17818.8,19932.7,19935.8,24913.3,24896.4,7322.0,7320.6,7322.8,7610.6,7610.2,7613.2,24921.6,24935.8,24929.5,56526.3,56605.7,56579.3,17675.9,17677.3,38733.1,38772.2,49227.0,49252.5,49317.9,99252.4,99254.1,98426.3,122986.8,123538.4,123464.1,81685.2,81875.3,81779.6,98088.7,98012.7,1742372.4,1760144.4,47092.4,47099.7,47058.5,17633.4,17637.4,17640.0,1092.6,1092.6,1092.5,4930.6,4934.3,4936.0,29711.4,29712.1,28.320000,47.220001
coffee,14435.4,14442.9,13807.3,13812.0,13812.5,16935.0,16932.9,16934.9,15554.3,15547.7,15546.3,17807.7,17809.7,17805.8,19938.8,19939.0,24914.9,24903.6,7322.3,7321.0,7322.1,7611.2,7614.5,7615.7,24949.0,24951.0,24955.3,56518.5,56601.4,56563.1,17676.2,17685.5,38730.5,38731.0,49274.4,49332.0,49234.1,99107.7,99270.6,99462.4,123478.2,123069.4,123461.5,81930.0,81826.8,82041.9,97796.7,97861.1,1775365.9,1752373.1,47160.8,47144.3,47066.8,17643.3,17635.6,17660.7,1092.6,1092.5,1092.5,4931.0,4934.7,4937.2,29701.4,29713.3,28.309999,47.099998
coffee,14444.2,14439.3,13800.2,13804.4,13815.6,16975.7,16970.5,16979.2,15560.8,15548.1,15551.0,17839.4,17826.3,17827.8,19936.2,19940.9,24927.4,24872.9,7322.0,7322.9,7323.4,7612.7,7614.3,7616.8,24963.3,24959.1,24941.5,56547.3,56446.6,56549.4,17679.9,17675.1,38725.3,38701.1,49230.9,49327.5,49290.3,99133.3,99202.8,99207.7,123553.8,123456.4,123091.1,81935.6,81783.5,81901.8,98028.8,97855.5,1808533.6,1585109.1,47169.4,47118.7,47214.6,17640.0,17638.3,17633.4,1092.6,1092.5,1092.6,4931.3,4935.0,4937.6,29714.6,29729.1,28.309999,47.029999
coffee,14444.5,14431.6,13795.4,13798.9,13797.4,16987.9,16984.6,16993.0,15552.0,15550.3,15552.7,17836.4,17829.7,17831.4,19950.9,19940.2,24934.6,24895.4,7321.6,7322.0,7320.0,7616.4,7617.2,7618.4,24962.0,24945.2,24940.7,56506.4,56435.6,56530.6,17678.1,17672.1,38717.3,38757.4,49214.2,49384.9,49279.3,99157.3,99144.9,99243.3,123609.0,123082.2,122957.5,81892.8,81857.2,81801.5,97653.8,97558.5,1784144.6,1810733.9,47170.2,47177.5,47123.8,17639.2,17637.8,17633.4,1092.6,1092.6,1092.5,4931.3,4934.5,4937.3,29706.9,29731.6,28.309999,46.959999
coffee,14439.5,14438.3,13797.2,13798.2,13796.7,16993.9,16998.3,16996.1,15547.2,15549.9,15550.6,17833.1,17840.1,17829.1,19937.4,19935.0,24916.5,24900.2,7322.1,7322.9,7323.6,7615.2,7615.4,7619.8,24965.2,24956.8,24962.9,56522.5,56505.3,56486.3,17678.0,17674.6,38687.8,38719.9,49312.8,49309.9,49235.0,99238.4,99104.4,99136.6,123514.0,123069.4,123564.1,81903.5,81890.5,81982.0,97949.7,97762.2,1768247.4,1741862.6,47141.3,47143.6,47170.9,17633.9,17639.8,17636.6,1092.6,1092.5,1092.5,4930.2,4935.1,4937.4,29750.1,29717.4,28.309999,46.820000
coffee,14436.0,14439.1,13791.5,13791.3,13791.8,16994.9,16986.9,16996.8,15550.4,15547.8,15550.6,17820.4,17829.1,17833.7,19941.6,19935.3,24921.5,24881.8,7324.0,7324.2,7322.7,7616.2,7618.6,7621.0,24971.1,24961.8,24948.6,56513.1,56494.8,56509.9,17675.4,17679.9,38727.2,38729.2,49280.5,49290.3,49315.9,99165.5,99192.8,99340.3,123111.5,123216.0,123614.1,82160.4,82260.4,82160.4,97844.2,97911.8,1754955.9,1730471.0,47174.7,47166.6,47124.1,17637.4,17631.1,17635.0,1092.6,1092.6,1092.5,4932.4,4934.8,4937.4,29713.3,29702.2,28.309999,46.779999
coffee,14431.7,14436.4,13789.5,13787.9,13794.4,16988.0,16987.6,16992.3,15554.5,15549.3,15550.3,17825.7,17826.9,17827.3,19942.6,19944.5,24936.3,24886.5,7324.3,7324.2,7322.9,7618.4,7617.5,7621.8,24983.0,24967.7,24972.6,56557.7,56487.9,56522.5,17678.5,17677.9,38732.1,38754.8,49277.6,49232.5,49336.8,99084.6,99494.8,99379.3,123423.1,123478.2,123659.1,82140.5,82365.8,82216.6,98015.9,98088.7,1733999.1,1723707.2,47087.4,47078.6,47114.6,17638.6,17630.3,17634.9,1092.6,1092.6,1092.5,4930.4,4933.7,4936.0,29709.6,29712.4,28.320000,46.730000
coffee,14435.5,14434.2,13777.9,13773.8,13775.8,16949.0,16955.5,16957.0,15541.8,15548.0,15545.3,17803.7,17809.1,17800.7,19923.4,19937.2,24932.7,24913.8,7324.0,7322.8,7323.4,7617.1,7621.3,7623.1,24990.9,24984.8,24987.2,56507.5,56520.4,56530.0,17673.2,17672.6,38778.1,38734.6,49162.0,49267.2,49294.0,99207.7,99274.0,99270.6,123388.5,123260.7,123354.0,82159.2,82242.2,82132.6,97961.0,97969.9,1671677.4,1784679.4,47079.0,47112.9,47142.1,17639.9,17637.5,17629.6,1092.6,1092.6,1092.5,4929.7,4934.2,4936.5,29720.3,29733.5,28.309999,46.790001
coffee,14434.9,14434.7,13795.8,13782.4,13780.7,16970.2,16964.1,16967.5,15545.1,15544.9,15544.6,17830.4,17823.4,17829.5,19940.3,19932.3,24923.4,24898.2,7325.6,7325.0,7324.4,7621.3,7623.2,7624.1,24985.9,24985.0,24967.6,56494.3,56428.3,56437.2,17683.4,17669.5,38725.8,38755.1,49142.9,49207.4,49222.5,99003.0,99101.1,99374.3,123250.5,123488.4,123320.7,82006.3,82210.3,82078.1,97864.3,97943.3,1753921.8,1786822.0,47101.5,47068.3,47105.8,17629.5,17630.1,17640.6,1092.6,1092.6,1092.6,4930.4,4933.9,4936.5,29716.6,29718.5,28.309999,46.869999
coffee,14436.7,14436.1,13771.9,13768.2,13767.7,16959.8,16953.5,16958.1,15540.0,15545.4,15538.9,17798.4,17803.4,17800.3,19938.3,19928.9,24925.9,24908.7,7324.5,7325.3,7322.8,7622.0,7623.5,7623.2,24982.0,24975.8,24969.1,56432.4,56431.3,56464.8,17677.6,17659.6,38723.8,38731.3,49195.0,49227.0,49190.7,99484.8,99241.7,99367.7,123401.3,123041.4,123470.5,81889.4,82007.4,81915.9,97759.0,97576.1,1764055.9,1822094.5,47062.2,47062.2,47097.3,17629.7,17640.2,17631.0,1092.6,1092.5,1092.5,4930.0,4932.6,4936.5,29723.2,29704.6,28.309999,46.869999
coffee,14434.9,14434.5,13763.7,13766.7,13763.7,16943.9,16940.9,16946.5,15537.4,15536.8,15547.3,17795.3,17801.1,17800.3,19935.4,19939.4,24910.2,24897.9,7325.1,7324.4,7324.3,7620.7,7624.0,7624.9,24986.1,24973.1,24961.3,56441.2,56389.0,56406.6,17673.8,17671.3,38739.3,38745.7,49185.9,49270.5,49262.1,99348.6,99278.9,99353.6,123558.9,123121.7,122934.7,81746.4,81890.5,81862.9,97685.9,97933.6,1805517.0,1738048.8,47106.6,47068.3,47062.2,17634.9,17625.7,17629.7,1092.6,1092.6,1092.5,4929.0,4932.9,4935.1,29702.2,29719.8,28.290001,46.990002
coffee,14439.3,14432.6,13763.2,13751.9,13756.4,16915.7,16922.1,16925.8,15539.7,15544.5,15541.1,17792.7,17789.8,17789.0,19932.1,19933.5,24908.8,24891.6,7326.5,7326.9,7326.0,7624.6,7626.2,7627.0,24987.0,24990.0,24974.4,56432.9,56385.8,56422.4,17672.4,17670.8,38731.0,38729.7,49316.7,49179.5,49178.7,99212.7,99494.8,99556.4,123548.7,123176.5,123301.6,82293.4,82391.4,82391.4,97767.0,97951.3,1758065.2,1735009.8,47140.6,47084.8,47104.5,17639.0,17632.8,17642.1,1092.6,1092.6,1092.6,4930.0,4933.6,4936.0,29687.3,29731.9,28.290001,47.080002
coffee,14431.2,14430.4,13756.7,13755.1,13756.7,16943.1,16945.5,16945.0,15541.4,15546.2,15542.5,17806.7,17809.4,17812.5,19937.6,19944.8,24930.7,24896.4,7326.9,7326.7,7327.4,7623.9,7623.7,7628.4,25010.3,25006.3,24997.1,56336.3,56412.0,56453.8,17676.2,17677.7,38741.3,38745.7,49249.7,49235.4,49229.3,99135.0,99221.8,99411.7,123417.9,123746.6,123530.7,82231.4,82325.9,82369.2,97781.5,97923.1,1672147.0,1743903.6,47135.2,47138.4,47110.7,17644.1,17633.5,17637.4,1092.6,1092.6,1092.6,4931.0,4934.7,4936.6,29709.2,29731.3,28.309999,47.119999
coffee,11352.7,11351.8,9700.2,9704.4,9709.0,4766.6,4765.4,4766.5,10339.4,10338.1,10338.9,6051.4,6050.8,6052.1,16940.6,16946.6,19296.5,19267.1,4057.8,4057.6,4057.0,2310.9,2310.7,2311.4,7674.1,7672.3,7672.6,18527.6,18520.7,18529.1,11722.0,11719.3,29881.1,29867.8,21085.1,21082.7,21100.3,36999.5,37060.0,37081.4,37092.5,37067.2,37074.4,18027.9,18026.8,18019.4,84632.8,84610.5,1718234.9,1694998.5,23219.8,23218.0,23219.7,9642.3,9641.4,9640.2,1092.6,1092.5,1092.5,2021.6,2021.9,2022.8,19330.1,19334.3,27.350000,40.639999
coffee,11343.1,11344.9,9697.6,9694.8,9697.7,4722.1,4720.3,4718.4,10333.8,10335.8,10333.9,6033.7,6032.0,6030.9,16914.7,16918.1,19287.0,19255.9,4054.1,4054.2,4054.1,2311.8,2311.6,2312.7,7623.1,7621.9,7622.6,18420.5,18429.1,18428.0,11711.9,11708.0,29818.5,29814.0,20857.3,20856.4,20873.5,36801.4,36817.9,36865.7,36865.7,36833.1,36810.4,17810.3,17829.2,17835.8,84525.8,84453.1,1705926.4,1722211.4,23062.3,23065.8,23071.0,9633.0,9632.7,9635.8,1092.6,1092.5,1092.5,2019.6,2020.3,2021.2,19352.8,19339.2,27.360001,40.880001
coffee,11341.7,11338.4,9715.5,9726.3,9725.1,4652.7,4652.5,4654.8,10343.8,10345.6,10347.3,6034.7,6034.1,6034.3,16926.9,16923.1,19280.8,19256.3,4055.4,4055.1,4054.8,2314.4,2314.4,2315.4,7612.0,7610.8,7610.3,18431.3,18426.0,18419.6,11713.4,11708.7,29798.4,29786.1,20862.8,20840.8,20845.8,36853.7,36842.2,36908.1,36770.7,36710.7,36718.6,17702.8,17705.2,17711.9,84485.5,84573.8,1648533.0,1717739.2,23046.8,23030.6,23040.8,9630.8,9631.2,9630.1,1092.6,1092.5,1092.5,2018.5,2019.2,2020.0,19337.2,19335.7,27.360001,42.139999
coffee,11337.6,11334.7,9760.1,9744.8,9740.5,4585.6,4579.5,4576.2,10347.9,10346.1,10348.7,6015.4,6014.5,6013.1,16911.7,16915.1,19285.6,19247.8,4054.5,4054.2,4053.7,2317.6,2317.4,2318.4,7562.9,7561.7,7559.8,18375.6,18377.3,18382.4,11709.4,11708.6,29763.8,29763.2,20690.7,20691.8,20711.9,36849.4,36905.1,36903.7,36489.8,36487.0,36471.9,17409.3,17414.4,17415.0,84273.0,84352.5,1722211.4,1662110.1,23054.2,23055.9,23054.9,9636.5,9636.0,9638.0,1092.6,1092.5,1092.5,2019.6,2020.3,2021.0,19333.9,19335.8,27.350000,43.759998
coffee,11337.3,11337.0,9770.6,9771.0,9773.6,4527.9,4528.2,4530.1,10367.2,10368.1,10369.6,6027.3,6029.5,6030.4,16921.8,16919.4,19282.5,19242.6,4056.4,4055.0,4056.0,2321.0,2321.0,2322.2,7589.3,7590.7,7590.4,18461.4,18464.0,18465.4,11715.1,11714.2,29867.8,29857.2,20835.9,20867.5,20879.6,37128.6,37171.9,37108.2,37107.7,37114.3,37101.3,17763.0,17785.4,17792.4,84634.0,84274.2,1665364.6,1690186.2,23166.5,23149.6,23161.0,9651.2,9650.1,9648.6,1092.6,1092.6,1092.5,2023.4,2023.9,2024.6,19333.8,19343.2,27.350000,46.259998
